step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
19,CASH_IN,3171.33,C871108447,11185.0,14356.33,C686671331,286029.28,282857.95,0.0,0.0
16,PAYMENT,11607.16,C1225943284,14958.0,3350.84,M170716998,0.0,0.0,0.0,0.0
17,CASH_IN,25666.25,C118050310,384.0,26050.25,C1131092093,463.0,0.0,0.0,0.0
9,PAYMENT,426.93,C412682067,1530022.86,1529595.94,M1130155136,0.0,0.0,0.0,0.0
33,CASH_OUT,325556.56,C544025431,0.0,0.0,C533866202,2735160.08,3060716.64,0.0,0.0
9,PAYMENT,10535.26,C376577608,108554.19,98018.93,M1622458632,0.0,0.0,0.0,0.0
14,PAYMENT,6285.32,C228677760,0.0,0.0,M32385240,0.0,0.0,0.0,0.0
11,CASH_IN,163651.39,C1096856722,284601.0,448252.39,C552741883,21734.0,0.0,0.0,0.0
14,TRANSFER,650709.23,C1702854420,0.0,0.0,C1162112921,1179590.02,1806151.69,0.0,0.0
12,PAYMENT,2398.34,C313884703,54787.0,52388.66,M283094627,0.0,0.0,0.0,0.0
18,PAYMENT,3733.8,C667491927,350.0,0.0,M250500417,0.0,0.0,0.0,0.0
33,PAYMENT,6784.0,C1561279327,0.0,0.0,M650375298,0.0,0.0,0.0,0.0
33,CASH_OUT,69389.71,C2045407714,31240.0,0.0,C1144850308,488408.08,557797.78,0.0,0.0
34,CASH_OUT,433589.94,C1105913311,0.0,0.0,C70258454,1369525.32,1803115.25,0.0,0.0
11,CASH_OUT,233413.36,C1022523580,29681.0,0.0,C970591815,1047552.6,1280965.96,0.0,0.0
19,PAYMENT,7170.06,C1473874064,0.0,0.0,M1160734803,0.0,0.0,0.0,0.0
11,CASH_OUT,439177.29,C1271921893,114698.0,0.0,C85721198,45051.0,484228.29,0.0,0.0
16,PAYMENT,3999.76,C1839250932,5007.0,1007.24,M1063157560,0.0,0.0,0.0,0.0
13,PAYMENT,218.46,C566572583,19068.0,18849.54,M1016625701,0.0,0.0,0.0,0.0
18,CASH_OUT,216087.07,C642125702,0.0,0.0,C1431689012,646449.9,862536.97,0.0,0.0
18,PAYMENT,2200.77,C101488314,62133.0,59932.23,M1796347129,0.0,0.0,0.0,0.0
10,CASH_OUT,360964.88,C1050411548,32249.0,0.0,C135045827,0.0,360964.88,0.0,0.0
13,CASH_OUT,172029.02,C485755729,0.0,0.0,C547915788,261750.11,433779.12,0.0,0.0
19,CASH_IN,97902.32,C1546266460,9064760.46,9162662.78,C2109097173,1928648.94,1830746.62,0.0,0.0
17,CASH_IN,86873.87,C1846498271,1015.0,87888.87,C2110335494,1419095.83,1332221.96,0.0,0.0
34,TRANSFER,2244482.07,C454461868,310194.0,0.0,C802800115,247506.84,2491988.91,0.0,0.0
14,CASH_OUT,212778.59,C793193761,0.0,0.0,C1256666192,233009.59,384940.75,0.0,0.0
16,CASH_OUT,58359.8,C612451264,0.0,0.0,C148896134,153901.64,212261.44,0.0,0.0
19,CASH_OUT,211965.98,C1672014846,742181.0,530215.02,C1303389131,919.0,0.0,0.0,0.0
18,PAYMENT,3265.47,C233414444,26472.0,23206.53,M1525478803,0.0,0.0,0.0,0.0
1,CASH_IN,245041.35,C512256603,7910045.61,8155086.95,C985934102,1658999.62,971418.91,0.0,0.0
14,CASH_OUT,171573.78,C617467753,462403.01,290829.24,C1322754115,185556.23,194927.6,0.0,0.0
16,CASH_IN,94982.29,C1656844394,1050073.1,1145055.39,C864983288,6336726.21,6241743.92,0.0,0.0
19,PAYMENT,10703.76,C35126170,50869.0,40165.24,M1628193353,0.0,0.0,0.0,0.0
22,CASH_OUT,54212.2,C67857098,0.0,0.0,C510537842,279192.03,333404.23,0.0,0.0
18,PAYMENT,32916.82,C21206288,538524.27,505607.45,M1691336926,0.0,0.0,0.0,0.0
15,CASH_OUT,232311.37,C1183954236,92642.0,0.0,C1916873789,5334333.05,6012983.59,0.0,0.0
18,CASH_OUT,147953.21,C1862265077,11396.0,0.0,C1171220736,90251.03,129437.57,0.0,0.0
33,CASH_IN,97943.06,C1849576046,5693995.76,5791938.83,C721366123,582300.11,484357.05,0.0,0.0
14,PAYMENT,17774.42,C1203406275,0.0,0.0,M15006859,0.0,0.0,0.0,0.0
19,CASH_IN,110993.99,C462216643,2246420.97,2357414.95,C890167721,124608.28,0.0,0.0,0.0
20,CASH_OUT,221563.65,C706751208,0.0,0.0,C433756510,409018.08,630581.73,0.0,0.0
20,CASH_OUT,15120.96,C1888271511,49456.0,34335.04,C1526208191,0.0,15120.96,0.0,0.0
22,PAYMENT,12067.16,C2131630080,0.0,0.0,M1216840038,0.0,0.0,0.0,0.0
8,PAYMENT,22028.7,C1530236616,260298.76,238270.07,M686447690,0.0,0.0,0.0,0.0
14,PAYMENT,25072.17,C103457085,0.0,0.0,M188668880,0.0,0.0,0.0,0.0
10,PAYMENT,16770.97,C399876473,0.0,0.0,M1695035477,0.0,0.0,0.0,0.0
18,CASH_OUT,73190.39,C390927904,841.0,0.0,C2028647374,53234.62,0.0,0.0,0.0
17,CASH_OUT,435322.76,C1286893338,6022.0,0.0,C1280260787,0.0,435322.76,0.0,0.0
17,CASH_OUT,293768.83,C1229789135,0.0,0.0,C660042490,2238857.05,2618215.18,0.0,0.0
19,PAYMENT,6827.59,C1011789016,177.0,0.0,M203558439,0.0,0.0,0.0,0.0
14,CASH_OUT,168755.96,C858971638,786.0,0.0,C1569006508,454283.83,721957.03,0.0,0.0
9,CASH_IN,511602.14,C999003805,3210.0,514812.14,C182755121,0.0,0.0,0.0,0.0
8,CASH_IN,83009.98,C478908450,4201421.26,4284431.24,C570588770,239816.01,9152.19,0.0,0.0
7,DEBIT,257.93,C1963387226,13231.0,12973.07,C2136672550,50831.0,22586.02,0.0,0.0
13,PAYMENT,1974.51,C1983472314,183.0,0.0,M2086896368,0.0,0.0,0.0,0.0
19,CASH_OUT,59953.87,C1058666372,0.0,0.0,C1749400243,230111.9,442261.07,0.0,0.0
19,PAYMENT,5051.08,C480504929,0.0,0.0,M20151472,0.0,0.0,0.0,0.0
12,CASH_IN,174226.21,C762752424,719034.92,893261.14,C1817511224,802530.53,628304.31,0.0,0.0
20,CASH_IN,100979.56,C1526849065,5642658.78,5743638.34,C1706210974,1355133.38,1254153.82,0.0,0.0
13,CASH_OUT,466533.55,C128665823,159.0,0.0,C1756248403,0.0,466533.55,0.0,0.0
19,CASH_OUT,172462.68,C859397776,0.0,0.0,C1632014213,1180101.85,1352564.53,0.0,0.0
10,CASH_OUT,80133.57,C1078696446,0.0,0.0,C392281228,378516.39,1724492.94,0.0,0.0
13,PAYMENT,61775.14,C710871855,452732.97,390957.82,M520867308,0.0,0.0,0.0,0.0
9,CASH_OUT,65289.59,C1750597529,34759.0,0.0,C807247901,2208479.23,1365287.13,0.0,0.0
8,CASH_OUT,226127.14,C935822266,0.0,0.0,C1019670582,2098492.52,3513200.4,0.0,0.0
19,CASH_IN,530791.66,C675454097,6205.0,536996.66,C1436345407,1298448.8,710143.51,0.0,0.0
19,PAYMENT,13759.82,C855138912,270144.35,256384.53,M1200786467,0.0,0.0,0.0,0.0
10,CASH_OUT,273349.47,C2067034909,706835.17,433485.7,C543517375,623469.04,924785.43,0.0,0.0
22,PAYMENT,1921.49,C845457138,384.0,0.0,M537171084,0.0,0.0,0.0,0.0
9,CASH_OUT,28179.37,C240740527,0.0,0.0,C1541125198,49186.0,0.0,0.0,0.0
9,CASH_IN,322044.45,C1363968915,1635478.71,1957523.16,C1508518454,837767.07,474672.19,0.0,0.0
12,CASH_OUT,19902.81,C1770983347,0.0,0.0,C1949097464,2073423.15,2093325.96,0.0,0.0
16,CASH_IN,359684.78,C1710776644,14268872.26,14628557.03,C638869140,1888907.1,2513040.27,0.0,0.0
13,TRANSFER,412634.28,C2032808847,0.0,0.0,C476433594,2116060.13,2528694.4,0.0,0.0
12,TRANSFER,480699.26,C561024896,194096.86,0.0,C1986543926,1281245.77,1761945.03,0.0,0.0
16,CASH_IN,166267.29,C200136614,3258477.41,3424744.7,C1558931350,1280615.78,1114348.48,0.0,0.0
15,CASH_OUT,128168.61,C1842415939,606053.97,477885.36,C1011568940,10609787.72,10468622.32,0.0,0.0
15,CASH_OUT,377641.35,C1856453308,0.0,0.0,C437105998,5424886.91,5802528.26,0.0,0.0
18,PAYMENT,3188.77,C1444268152,0.0,0.0,M1208750349,0.0,0.0,0.0,0.0
19,CASH_IN,10457.86,C1742727851,23062474.62,23072932.48,C1560450567,676890.52,1026157.47,0.0,0.0
14,PAYMENT,2002.58,C522794773,0.0,0.0,M1954794128,0.0,0.0,0.0,0.0
19,CASH_OUT,116179.7,C1345520935,0.0,0.0,C229354194,1027445.27,2052946.5,0.0,0.0
11,DEBIT,4485.2,C1194528604,1066811.86,1062326.66,C805814824,15644383.61,15648868.82,0.0,0.0
12,CASH_IN,205791.21,C221247919,11353.0,217144.21,C1447738509,0.0,0.0,0.0,0.0
14,PAYMENT,720.93,C1747227436,364.0,0.0,M873138432,0.0,0.0,0.0,0.0
14,PAYMENT,21364.33,C1920166079,0.0,0.0,M1020303081,0.0,0.0,0.0,0.0
33,CASH_IN,2305.19,C1136464015,2531509.18,2533814.37,C1286587583,98646.6,96341.41,0.0,0.0
12,CASH_OUT,120105.52,C1263302456,0.0,0.0,C1130803130,897816.62,1102668.7,0.0,0.0
24,CASH_IN,145612.11,C52303537,332203.51,477815.62,C2037680166,238197.97,92585.86,0.0,0.0
14,CASH_OUT,145721.24,C646518449,15019.0,0.0,C1356591035,1025733.6,888764.65,0.0,0.0
16,PAYMENT,23814.15,C1522921926,0.0,0.0,M1568151008,0.0,0.0,0.0,0.0
10,CASH_OUT,81279.25,C1042469607,5074.0,0.0,C1188392295,135388.08,216667.33,0.0,0.0
34,CASH_OUT,28973.56,C1097305775,0.0,0.0,C58010916,2632615.73,2661589.29,0.0,0.0
12,CASH_OUT,8574.03,C1202815694,431715.0,423140.97,C2022672604,0.0,8574.03,0.0,0.0
10,CASH_OUT,29990.92,C442130599,1849.0,0.0,C76713458,930892.25,1191290.24,0.0,0.0
17,PAYMENT,7023.45,C1872747637,137159.1,130135.65,M1289071165,0.0,0.0,0.0,0.0
16,CASH_OUT,92319.6,C1750174046,0.0,0.0,C1804618754,2965261.78,3184440.4,0.0,0.0
19,CASH_IN,446576.24,C1011124686,3652792.07,4099368.32,C2100587050,813844.03,367267.79,0.0,0.0
14,CASH_IN,105296.7,C620034250,127113.53,232410.23,C1832624381,5970676.55,5495740.49,0.0,0.0
22,PAYMENT,20523.11,C1129198049,0.0,0.0,M391055905,0.0,0.0,0.0,0.0
12,PAYMENT,12870.75,C1424746533,0.0,0.0,M260320077,0.0,0.0,0.0,0.0
34,PAYMENT,348.15,C1177608771,0.0,0.0,M629699824,0.0,0.0,0.0,0.0
11,CASH_OUT,419870.78,C41532110,188311.0,0.0,C647675234,410267.76,830138.53,0.0,0.0
15,CASH_OUT,135232.51,C1839795160,31752.0,0.0,C847430616,213733.71,780992.31,0.0,0.0
20,CASH_IN,37823.73,C1070791401,7454029.14,7491852.87,C1920029189,286059.34,193214.4,0.0,0.0
18,CASH_IN,109124.09,C18863639,25077.0,134201.09,C191029889,2831806.63,2722682.54,0.0,0.0
9,TRANSFER,654302.38,C206432742,0.0,0.0,C1165398731,1067282.76,1406556.15,0.0,0.0
33,CASH_OUT,17994.17,C1334422802,11142.0,0.0,C2065739516,293125.15,311119.32,0.0,0.0
17,PAYMENT,8995.65,C1198082303,0.0,0.0,M973908206,0.0,0.0,0.0,0.0
16,CASH_OUT,443507.4,C1887237187,0.0,0.0,C1622613255,2828965.45,3272472.85,0.0,0.0
16,PAYMENT,6110.96,C1888867750,20312.0,14201.04,M400222764,0.0,0.0,0.0,0.0
20,CASH_OUT,304603.4,C558924719,20323.0,0.0,C1824268153,2647339.69,2951943.09,0.0,0.0
22,TRANSFER,496325.45,C1946316340,0.0,0.0,C581260467,587440.3,1083765.75,0.0,0.0
15,PAYMENT,17178.97,C99448758,702206.49,685027.53,M766889752,0.0,0.0,0.0,0.0
16,PAYMENT,591.28,C2092795287,0.0,0.0,M1999273860,0.0,0.0,0.0,0.0
18,PAYMENT,11786.02,C580644045,0.0,0.0,M1599965110,0.0,0.0,0.0,0.0
21,TRANSFER,236588.19,C1623699533,501.0,0.0,C1337111208,246374.01,642360.36,0.0,0.0
16,CASH_IN,246310.27,C922483021,100061.0,346371.27,C928789645,70197.44,0.0,0.0,0.0
12,CASH_IN,281271.34,C410722902,31422.0,312693.34,C145797558,0.0,0.0,0.0,0.0
8,PAYMENT,12673.62,C1638679238,205728.0,193054.38,M277164974,0.0,0.0,0.0,0.0
19,TRANSFER,1148188.05,C1726889078,7057.0,0.0,C356500145,3043763.73,4010948.67,0.0,0.0
15,CASH_IN,142779.57,C1479721549,5488211.12,5630990.69,C1120487810,1287568.75,1170490.55,0.0,0.0
5,PAYMENT,1661.29,C456911980,30268.0,28606.71,M1408739590,0.0,0.0,0.0,0.0
14,CASH_OUT,222523.47,C1608829454,0.0,0.0,C1367904567,1420812.15,2198780.24,0.0,0.0
17,CASH_OUT,52528.62,C600137539,11663.0,0.0,C1880313159,0.0,52528.62,0.0,0.0
15,TRANSFER,813972.41,C504772309,90882.0,0.0,C1367535639,870242.51,1835637.72,0.0,0.0
17,CASH_IN,826.51,C347539353,1117988.91,1118815.42,C158441611,269204.86,268378.35,0.0,0.0
11,CASH_OUT,231573.9,C1915524663,0.0,0.0,C35514533,251665.46,483239.36,0.0,0.0
11,CASH_OUT,8495.97,C611927406,103856.29,95360.31,C1752584019,113735.05,122231.02,0.0,0.0
15,CASH_IN,367794.77,C1746591462,544882.56,912677.33,C503258654,683499.22,315704.45,0.0,0.0
13,CASH_OUT,27717.77,C1444866805,0.0,0.0,C2110358427,3268606.09,3296323.86,0.0,0.0
19,CASH_IN,231823.5,C756560088,3158672.27,3390495.77,C2134914846,249393.0,11518.47,0.0,0.0
14,PAYMENT,13929.9,C976195189,0.0,0.0,M28371993,0.0,0.0,0.0,0.0
17,PAYMENT,9037.04,C1667814269,0.0,0.0,M183282713,0.0,0.0,0.0,0.0
10,PAYMENT,8058.18,C1542580296,10720.0,2661.82,M1899046690,0.0,0.0,0.0,0.0
19,CASH_OUT,200703.92,C1526862120,48586.2,0.0,C1302690195,819633.66,1502102.21,0.0,0.0
10,CASH_OUT,566671.42,C386289908,73770.0,0.0,C138283743,0.0,738353.11,0.0,0.0
11,PAYMENT,24474.42,C1247502078,0.0,0.0,M1038509256,0.0,0.0,0.0,0.0
34,CASH_OUT,181298.18,C236266476,11178.0,0.0,C251375045,0.0,181298.18,0.0,0.0
9,CASH_OUT,33890.87,C967798701,39340.0,5449.13,C1494895909,2640763.41,2674654.28,0.0,0.0
1,CASH_IN,34784.78,C238467882,1245553.78,1280338.56,C2083562754,812330.95,1186556.81,0.0,0.0
16,CASH_OUT,112340.77,C1828734969,10922.0,0.0,C581553611,105107.2,336973.67,0.0,0.0
21,PAYMENT,10058.44,C832007209,3021.0,0.0,M1233191723,0.0,0.0,0.0,0.0
18,CASH_IN,289926.78,C1236808022,13061603.32,13351530.1,C1349026867,446907.8,156981.02,0.0,0.0
11,CASH_OUT,11592.03,C831705335,19388.0,7795.97,C229354194,256418.89,304839.03,0.0,0.0
9,PAYMENT,10016.59,C2109629375,0.0,0.0,M1103503545,0.0,0.0,0.0,0.0
10,CASH_OUT,262423.8,C2003836462,0.0,0.0,C467292272,1290728.08,2073362.65,0.0,0.0
13,TRANSFER,1855947.04,C1658619093,22376.0,0.0,C341133823,2087151.0,3943098.04,0.0,0.0
10,CASH_IN,18775.27,C2119537137,4027024.56,4045799.83,C693147508,166865.91,0.0,0.0,0.0
9,CASH_IN,149177.93,C826806372,0.0,149177.93,C2011904058,189435.77,40257.84,0.0,0.0
19,CASH_OUT,106664.17,C1648158438,0.0,0.0,C1061773155,242374.19,545814.7,0.0,0.0
16,CASH_OUT,69647.19,C371313613,0.0,0.0,C1141332020,190155.51,259802.7,0.0,0.0
34,CASH_OUT,4312.39,C1302220995,574807.08,570494.7,C931690358,76982.74,81295.12,0.0,0.0
19,CASH_OUT,122513.73,C2056007157,0.0,0.0,C787028959,1381932.44,1948289.48,0.0,0.0
10,PAYMENT,8530.69,C177282069,370647.43,362116.74,M40645832,0.0,0.0,0.0,0.0
2,PAYMENT,3208.39,C1800389329,20130.0,16921.61,M146605930,0.0,0.0,0.0,0.0
18,CASH_OUT,48327.79,C2026255757,21335.0,0.0,C1546465615,0.0,48327.79,0.0,0.0
16,CASH_OUT,50039.19,C1201242570,0.0,0.0,C775859932,10113615.72,10163654.91,0.0,0.0
8,CASH_IN,66949.87,C404518000,14986377.34,15053327.22,C1183266411,198117.43,131167.56,0.0,0.0
12,PAYMENT,4401.02,C337067417,33198.0,28796.98,M919257138,0.0,0.0,0.0,0.0
13,CASH_OUT,62454.77,C199057229,0.0,0.0,C1306439078,255022.08,404888.17,0.0,0.0
19,CASH_OUT,383344.11,C500999954,0.0,0.0,C413637655,1597860.95,1981205.06,0.0,0.0
14,DEBIT,10961.9,C1595430076,0.0,0.0,C283471991,2908934.98,3048802.96,0.0,0.0
12,CASH_IN,105516.1,C1514056489,0.0,105516.1,C1724040228,75206.0,48131.76,0.0,0.0
7,PAYMENT,6446.01,C1920658440,75386.0,68939.99,M1845257375,0.0,0.0,0.0,0.0
20,CASH_OUT,105862.88,C209899536,0.0,0.0,C285805477,434206.32,540069.2,0.0,0.0
16,CASH_OUT,8220.59,C1447814578,0.0,0.0,C114712023,589428.12,597648.71,0.0,0.0
9,PAYMENT,4302.53,C115859922,0.0,0.0,M135048480,0.0,0.0,0.0,0.0
19,PAYMENT,1172.62,C820476687,0.0,0.0,M462865983,0.0,0.0,0.0,0.0
20,CASH_OUT,231664.64,C1363916742,69548.0,0.0,C1197187659,0.0,231664.64,0.0,0.0
17,PAYMENT,25561.57,C1104086963,49509.0,23947.43,M466671677,0.0,0.0,0.0,0.0
14,PAYMENT,8078.35,C2061206854,0.0,0.0,M263060454,0.0,0.0,0.0,0.0
17,CASH_IN,398060.94,C1195923109,9345333.48,9743394.42,C1175199409,3088276.94,2690216.0,0.0,0.0
34,CASH_IN,67052.3,C306712693,7632413.44,7699465.74,C964031088,99942.0,0.0,0.0,0.0
15,PAYMENT,1996.36,C801566638,191003.0,189006.64,M124264001,0.0,0.0,0.0,0.0
12,TRANSFER,128467.88,C991371438,0.0,0.0,C1090594488,471749.83,1717306.57,0.0,0.0
18,PAYMENT,10730.91,C1657658932,0.0,0.0,M171143265,0.0,0.0,0.0,0.0
9,PAYMENT,6242.52,C599493333,35550.64,29308.12,M513046545,0.0,0.0,0.0,0.0
11,PAYMENT,1656.41,C1272762927,463687.11,462030.7,M1003461681,0.0,0.0,0.0,0.0
12,PAYMENT,9684.71,C1376812527,0.0,0.0,M1180127550,0.0,0.0,0.0,0.0
16,PAYMENT,5197.34,C1866397921,0.0,0.0,M2010576050,0.0,0.0,0.0,0.0
17,PAYMENT,5951.13,C1662932747,0.0,0.0,M389658099,0.0,0.0,0.0,0.0
17,CASH_IN,351605.45,C1022135015,13521872.55,13873478.0,C128931614,3904975.59,3553370.14,0.0,0.0
10,CASH_OUT,410016.79,C1772753813,0.0,0.0,C483287972,4621956.36,8356983.04,0.0,0.0
18,CASH_IN,225530.15,C752556005,5278.0,230808.15,C1782580329,0.0,0.0,0.0,0.0
20,CASH_IN,107889.77,C1032762336,3672106.49,3779996.26,C1379187951,203936.11,96046.35,0.0,0.0
9,CASH_OUT,24402.68,C571080019,51908.0,27505.32,C937018135,0.0,0.0,0.0,0.0
17,CASH_IN,298510.9,C1693824113,16607286.28,16905797.19,C756845508,1026415.89,727904.98,0.0,0.0
17,CASH_OUT,23970.29,C1656781386,26271.0,2300.71,C1706042049,0.0,23970.29,0.0,0.0
18,CASH_IN,110596.47,C567761154,1213935.63,1324532.1,C42563363,204820.9,94224.42,0.0,0.0
17,PAYMENT,8223.33,C1839860073,0.0,0.0,M1509336560,0.0,0.0,0.0,0.0
20,CASH_OUT,147989.25,C471158821,252865.66,104876.41,C1485360262,2092947.22,2412697.49,0.0,0.0
17,PAYMENT,40976.52,C411356268,298005.0,257028.48,M469475175,0.0,0.0,0.0,0.0
20,PAYMENT,11252.04,C687153840,279489.59,268237.55,M2074042772,0.0,0.0,0.0,0.0
12,CASH_OUT,293456.49,C946820872,5094.0,0.0,C1713794884,3235619.19,3548907.92,0.0,0.0
11,CASH_OUT,7547.44,C929438632,0.0,0.0,C401162307,645238.0,949113.31,0.0,0.0
14,PAYMENT,28429.03,C45454039,0.0,0.0,M450975979,0.0,0.0,0.0,0.0
33,CASH_OUT,156079.99,C2132840627,0.0,0.0,C453537794,1349384.36,1505464.35,0.0,0.0
18,PAYMENT,13886.62,C892387653,16046.04,2159.41,M450797182,0.0,0.0,0.0,0.0
34,PAYMENT,14995.39,C411209509,20263.0,5267.61,M1291822431,0.0,0.0,0.0,0.0
14,CASH_OUT,320452.3,C1374381842,11939.0,0.0,C148304149,0.0,0.0,0.0,0.0
9,CASH_OUT,109806.87,C2099107251,103227.0,0.0,C247461277,0.0,109806.87,0.0,0.0
20,CASH_OUT,118973.35,C1310352226,471.0,0.0,C1006481939,223112.92,342086.26,0.0,0.0
25,TRANSFER,8383.17,C282822245,8383.17,0.0,C1731493383,0.0,0.0,1.0,0.0
13,CASH_OUT,99227.75,C1600323557,0.0,0.0,C1082992891,245301.09,344528.84,0.0,0.0
12,PAYMENT,2404.8,C1713245052,18340.0,15935.2,M1441959770,0.0,0.0,0.0,0.0
11,CASH_IN,223135.93,C1919852404,7984421.02,8207556.95,C909295153,17196138.32,16973002.4,0.0,0.0
13,CASH_OUT,88345.84,C681295966,0.0,0.0,C1418776084,515803.77,604149.61,0.0,0.0
8,PAYMENT,2599.26,C136686947,6243.0,3643.74,M1997285842,0.0,0.0,0.0,0.0
13,CASH_OUT,120104.3,C61466878,18496.0,0.0,C1750529696,1299624.91,1419729.22,0.0,0.0
15,CASH_OUT,123445.69,C924199262,94665.79,0.0,C1448203337,4263850.65,4415827.26,0.0,0.0
13,PAYMENT,17694.56,C1245511159,0.0,0.0,M249277769,0.0,0.0,0.0,0.0
8,TRANSFER,550230.59,C1245067245,0.0,0.0,C1532153384,2975046.24,3614408.95,0.0,0.0
15,TRANSFER,601851.84,C369010472,0.0,0.0,C892931653,5478412.51,6507449.02,0.0,0.0
21,CASH_OUT,143942.5,C1875752232,10005.0,0.0,C1718263860,11783.59,155726.09,0.0,0.0
10,CASH_OUT,72513.94,C1375687306,0.0,0.0,C720759478,8778557.5,9893799.41,0.0,0.0
13,CASH_OUT,161831.95,C909670151,0.0,0.0,C328192470,985829.02,1147660.97,0.0,0.0
9,CASH_OUT,48764.12,C1845672761,0.0,0.0,C1916720513,14417419.3,14466183.42,0.0,0.0
18,PAYMENT,12609.0,C429908354,152694.92,140085.91,M1338983591,0.0,0.0,0.0,0.0
13,PAYMENT,2439.08,C235292647,57326.38,54887.3,M1293169551,0.0,0.0,0.0,0.0
20,TRANSFER,996217.38,C624158286,0.0,0.0,C1755624659,2373023.08,3369240.46,0.0,0.0
16,PAYMENT,6574.79,C1592443622,180.0,0.0,M514405231,0.0,0.0,0.0,0.0
17,PAYMENT,6404.02,C1305149115,100975.0,94570.98,M903659351,0.0,0.0,0.0,0.0
20,CASH_OUT,264109.03,C1495928167,52016.0,0.0,C2022672604,443681.93,1141455.53,0.0,0.0
15,TRANSFER,1285655.61,C946496643,0.0,0.0,C1153794827,3008181.68,4293837.29,0.0,0.0
10,PAYMENT,10916.61,C2079473065,420275.95,409359.33,M2123933156,0.0,0.0,0.0,0.0
21,PAYMENT,6915.46,C592380932,0.0,0.0,M872193797,0.0,0.0,0.0,0.0
17,CASH_OUT,76464.26,C811598809,0.0,0.0,C1868586666,414031.68,490495.95,0.0,0.0
13,CASH_OUT,210970.16,C311745635,0.0,0.0,C54468442,1410961.78,1621931.94,0.0,0.0
17,PAYMENT,7945.58,C1302995539,0.0,0.0,M2017531247,0.0,0.0,0.0,0.0
17,TRANSFER,1267083.69,C261538249,30234.0,0.0,C44881505,528305.12,1795388.82,0.0,0.0
34,CASH_IN,284156.06,C165719236,12501.0,296657.06,C1042356846,394943.53,110787.47,0.0,0.0
18,CASH_OUT,21358.84,C2002221707,35860.0,14501.16,C10851392,0.0,276140.97,0.0,0.0
34,CASH_IN,55229.63,C1805896571,133067.0,188296.63,C1637885005,0.0,0.0,0.0,0.0
9,CASH_OUT,97447.05,C1778743478,12051.0,0.0,C4974976,0.0,97447.05,0.0,0.0
18,CASH_OUT,180045.35,C235569020,14650.0,0.0,C1462528918,234744.45,414789.79,0.0,0.0
13,TRANSFER,119332.8,C1347402365,7090.0,0.0,C69247518,0.0,731155.59,0.0,0.0
17,CASH_IN,29491.61,C1885688336,3070437.59,3099929.2,C1007135217,1247245.22,301805.51,0.0,0.0
18,PAYMENT,1695.01,C787633780,1464.0,0.0,M1976443634,0.0,0.0,0.0,0.0
14,CASH_OUT,60091.9,C1594834043,147049.0,86957.1,C1229323524,1174877.05,1069357.22,0.0,0.0
11,CASH_OUT,55555.06,C1339808376,2024753.61,1969198.55,C178284655,8890416.3,8945971.36,0.0,0.0
19,CASH_OUT,55796.39,C71827675,30779.89,0.0,C789297180,603341.99,650106.15,0.0,0.0
16,PAYMENT,27284.66,C295467981,301680.0,274395.34,M780956118,0.0,0.0,0.0,0.0
10,CASH_OUT,117219.17,C1207905612,0.0,0.0,C1200314947,512393.87,879545.21,0.0,0.0
15,CASH_OUT,124050.2,C745876673,0.0,0.0,C141316671,9599026.42,9723076.62,0.0,0.0
20,CASH_IN,92332.12,C1941341583,41937.0,134269.12,C155747336,383491.12,291159.01,0.0,0.0
33,CASH_OUT,90600.86,C1625561018,0.0,0.0,C635535700,466776.17,557377.02,0.0,0.0
10,CASH_OUT,139281.86,C2040777347,39564.0,0.0,C1626267345,2109145.17,2248427.03,0.0,0.0
22,CASH_IN,112823.04,C231400422,2412294.82,2525117.86,C649607866,3979533.42,3866710.37,0.0,0.0
16,CASH_OUT,241984.47,C1409053502,78969.0,0.0,C1238739669,4554329.66,4721427.98,0.0,0.0
19,CASH_OUT,228104.4,C1698077171,0.0,0.0,C24119573,6645146.79,6927180.48,0.0,0.0
23,PAYMENT,3383.25,C1281299191,0.0,0.0,M1347617672,0.0,0.0,0.0,0.0
18,PAYMENT,5609.57,C849536098,0.0,0.0,M877487349,0.0,0.0,0.0,0.0
9,CASH_OUT,78219.9,C557199250,11581.0,0.0,C2015806959,0.0,237268.08,0.0,0.0
11,CASH_OUT,168177.59,C850779719,261540.78,93363.19,C209813603,201463.66,550170.95,0.0,0.0
34,CASH_OUT,558040.42,C328617250,38575.0,0.0,C2137163512,2801394.42,3359434.84,0.0,0.0
18,CASH_OUT,177686.32,C1079231557,20979.0,0.0,C1390913202,1822369.69,1837632.31,0.0,0.0
18,CASH_IN,190459.3,C119609779,7093050.68,7283509.98,C1696397998,568436.92,464085.18,0.0,0.0
16,CASH_OUT,211239.77,C1733084452,44296.08,0.0,C833456373,21789.0,56836.75,0.0,0.0
11,PAYMENT,1463.95,C534799075,1072.0,0.0,M455379549,0.0,0.0,0.0,0.0
17,PAYMENT,5398.66,C1548235821,0.0,0.0,M1792718306,0.0,0.0,0.0,0.0
9,CASH_IN,179091.42,C978653365,10662.0,189753.42,C124947437,0.0,148950.68,0.0,0.0
15,CASH_OUT,301764.49,C807906073,7190.0,0.0,C1762403537,698340.35,1356873.69,0.0,0.0
18,CASH_IN,309601.09,C291567372,15204561.31,15514162.4,C252119773,1515930.49,1206329.4,0.0,0.0
